date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:09:13	635/635	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:13	659/659	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:14	1686/1686	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:14	706/706	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:14	470/470	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/images/icons/control.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:14	606/606	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:14	792/792	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:15	505/505	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:15	756/756	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:15	657/657	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/images/icons/video.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:15	223/223	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:16	168/168	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:16	198/198	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/images/flickr.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:16	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:17	6024/6024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:17	5924/5924	---M-Z	200	added ('OK')	application/font-woff	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:17	5848/5848	---M-Z	200	added ('OK')	application/font-sfnt	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:17	13215/13215	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:21	77160/77160	---MCZ	200	added ('OK')	text/html	date:Sun,%2006%20May%202018%2020:39:10%20GMT	http://motions.graphics/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.html	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:35	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2006%20May%202018%2020:39:14%20GMT	http://motions.graphics/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:36	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2006%20May%202018%2020:39:14%20GMT	http://motions.graphics/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:37	98024/98024	---MCZ	200	added ('OK')	application/font-woff	date:Sun,%2006%20May%202018%2020:39:10%20GMT	http://motions.graphics/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:40	6682/6682	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:42	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Sun,%2006%20May%202018%2020:39:14%20GMT	http://motions.graphics/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:42	1097/1097	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_x.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_x.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:42	1358/1358	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_next.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_next.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:43	1376/1376	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_prev.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/sprite_prev.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:44	1537/1537	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/default_thumb.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/default_thumb.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:44	6331/6331	---M--	200	added ('OK')	image/gif	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/loader.gif	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/default/loader.gif	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:45	4099/4099	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/sprite.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/sprite.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:45	1411/1411	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/btnNext.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/btnNext.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:45	1442/1442	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/btnPrevious.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/btnPrevious.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:46	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/loader.gif	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_rounded/loader.gif	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:46	130/130	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/contentPattern.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/contentPattern.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:46	4076/4076	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/sprite.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/sprite.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:46	1411/1411	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/btnNext.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/btnNext.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:47	1442/1442	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/btnPrevious.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:47	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/loader.gif	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_rounded/loader.gif	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:47	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/loader.gif	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/loader.gif	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:48	1411/1411	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/btnNext.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/btnNext.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:48	3507/3507	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/sprite.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/sprite.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:48	1442/1442	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/btnPrevious.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/dark_square/btnPrevious.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:49	1411/1411	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_square/btnNext.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_square/btnNext.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:49	3507/3507	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_square/sprite.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_square/sprite.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:49	1442/1442	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_square/btnPrevious.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/light_square/btnPrevious.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:50	142/142	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:54:57%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternTop.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternTop.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:50	4227/4227	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:54:57%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/sprite.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/sprite.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:50	137/137	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:54:57%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternLeft.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:50	136/136	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:54:57%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternRight.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternRight.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:51	165548/165548	---MCZ	200	added ('OK')	application/font-sfnt	date:Sun,%2006%20May%202018%2020:39:14%20GMT	http://motions.graphics/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/revslider/public/assets/fonts/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:51	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2025%20Jul%202017%2023:54:57%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/loader.gif	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/loader.gif	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:51	845/845	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:54:57%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/btnNext.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/btnNext.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:51	828/828	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:54:57%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/btnPrevious.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/btnPrevious.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:51	142/142	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:54:57%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternBottom.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:52	227/227	---M--	200	added ('OK')	image/gif	date:Tue,%2025%20Jul%202017%2023:54:57%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/prettyphoto/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:52	4976/4976	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jul%202017%2023:55:05%20GMT	http://motions.graphics/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/assets/owl.video.play.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/assets/owl.video.play.png	(from http://motions.graphics/wp-content/cache/min/1/8dddbcd9822d62aa587c1451be17f53d.css)
17:09:53	30806/30806	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Feb%202019%2020:09:54%20GMT	http://motions.graphics/POST	C:/Users/Nico/Documents/GitHub/website/motions.graphics/POST	(from https://connect.facebook.net/en_US/fbevents.js)
17:09:54	1679369/1679369	---M--	200	added ('OK')	image/png	date:Sun,%2006%20May%202018%2020:41:38%20GMT	http://motions.graphics/wp-content/uploads/revslider/Parallax/Primitive.png	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/uploads/revslider/Parallax/Primitive.png	(from http://motions.graphics/)
17:09:54	1045/1045	---M-Z	200	added ('OK')	text/xml	date:Tue,%2019%20Feb%202019%2020:09:54%20GMT	http://motions.graphics/wp-includes/wlwmanifest.xml	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-includes/wlwmanifest.xml	(from http://motions.graphics/)
17:09:54	60549/60549	---M-Z	200	added ('OK')	application/json	date:Tue,%2019%20Feb%202019%2020:09:55%20GMT	http://motions.graphics/wp-json/	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-json/index.html	(from http://motions.graphics/)
17:09:56	64908/64908	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2017%20Feb%202019%2023:51:39%20GMT	http://motions.graphics/wp-content/cache/busting/1/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min-5.4.6.6.js	C:/Users/Nico/Documents/GitHub/website/motions.graphics/wp-content/cache/busting/1/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min-5.4.6.6.js	(from http://motions.graphics/)
